path,expected,apex_status,apex_location,http_status,http_location,https_status,canonical,og_url,pass,issues
"/seguro-viagem","https://patroseguros.lovable.app/seguro-viagem","200","","301","https://patroseguros.lovable.app/seguro-viagem","200","https://www.patroseguros.com.br","https://www.patroseguros.com.br","false","apex returned 200 (expected 301) | canonical=https://www.patroseguros.com.br (expected https://patroseguros.lovable.app/seguro-viagem) | og:url=https://www.patroseguros.com.br (expected https://patroseguros.lovable.app/seguro-viagem)"
"/seguro-vida","https://patroseguros.lovable.app/seguro-vida","200","","301","https://patroseguros.lovable.app/seguro-vida","200","https://www.patroseguros.com.br","https://www.patroseguros.com.br","false","apex returned 200 (expected 301) | canonical=https://www.patroseguros.com.br (expected https://patroseguros.lovable.app/seguro-vida) | og:url=https://www.patroseguros.com.br (expected https://patroseguros.lovable.app/seguro-vida)"
"/seguro-vida-guarulhos","https://patroseguros.lovable.app/seguro-vida-guarulhos","200","","301","https://patroseguros.lovable.app/seguro-vida-guarulhos","200","https://www.patroseguros.com.br","https://www.patroseguros.com.br","false","apex returned 200 (expected 301) | canonical=https://www.patroseguros.com.br (expected https://patroseguros.lovable.app/seguro-vida-guarulhos) | og:url=https://www.patroseguros.com.br (expected https://patroseguros.lovable.app/seguro-vida-guarulhos)"
"/seguro-vida-pme","https://patroseguros.lovable.app/seguro-vida-pme","200","","301","https://patroseguros.lovable.app/seguro-vida-pme","200","https://www.patroseguros.com.br","https://www.patroseguros.com.br","false","apex returned 200 (expected 301) | canonical=https://www.patroseguros.com.br (expected https://patroseguros.lovable.app/seguro-vida-pme) | og:url=https://www.patroseguros.com.br (expected https://patroseguros.lovable.app/seguro-vida-pme)"
"/seguro-vida-saude-guarulhos","https://patroseguros.lovable.app/seguro-vida-saude-guarulhos","200","","301","https://patroseguros.lovable.app/seguro-vida-saude-guarulhos","200","https://www.patroseguros.com.br","https://www.patroseguros.com.br","false","apex returned 200 (expected 301) | canonical=https://www.patroseguros.com.br (expected https://patroseguros.lovable.app/seguro-vida-saude-guarulhos) | og:url=https://www.patroseguros.com.br (expected https://patroseguros.lovable.app/seguro-vida-saude-guarulhos)"
"/seguro-vida/formulario","https://patroseguros.lovable.app/seguro-vida/formulario","200","","301","https://patroseguros.lovable.app/seguro-vida/formulario","200","https://www.patroseguros.com.br","https://www.patroseguros.com.br","false","apex returned 200 (expected 301) | canonical=https://www.patroseguros.com.br (expected https://patroseguros.lovable.app/seguro-vida/formulario) | og:url=https://www.patroseguros.com.br (expected https://patroseguros.lovable.app/seguro-vida/formulario)"
"/seguros-em-guarulhos","https://patroseguros.lovable.app/seguros-em-guarulhos","200","","301","https://patroseguros.lovable.app/seguros-em-guarulhos","200","https://www.patroseguros.com.br","https://www.patroseguros.com.br","false","apex returned 200 (expected 301) | canonical=https://www.patroseguros.com.br (expected https://patroseguros.lovable.app/seguros-em-guarulhos) | og:url=https://www.patroseguros.com.br (expected https://patroseguros.lovable.app/seguros-em-guarulhos)"
"/seguros-empresariais-pme-guarulhos","https://patroseguros.lovable.app/seguros-empresariais-pme-guarulhos","200","","301","https://patroseguros.lovable.app/seguros-empresariais-pme-guarulhos","200","https://www.patroseguros.com.br","https://www.patroseguros.com.br","false","apex returned 200 (expected 301) | canonical=https://www.patroseguros.com.br (expected https://patroseguros.lovable.app/seguros-empresariais-pme-guarulhos) | og:url=https://www.patroseguros.com.br (expected https://patroseguros.lovable.app/seguros-empresariais-pme-guarulhos)"
"/seguros-guarulhos","https://patroseguros.lovable.app/seguros-guarulhos","200","","301","https://patroseguros.lovable.app/seguros-guarulhos","200","https://www.patroseguros.com.br","https://www.patroseguros.com.br","false","apex returned 200 (expected 301) | canonical=https://www.patroseguros.com.br (expected https://patroseguros.lovable.app/seguros-guarulhos) | og:url=https://www.patroseguros.com.br (expected https://patroseguros.lovable.app/seguros-guarulhos)"
"/seguros-guarulhos-bairros","https://patroseguros.lovable.app/seguros-guarulhos-bairros","200","","301","https://patroseguros.lovable.app/seguros-guarulhos-bairros","200","https://www.patroseguros.com.br","https://www.patroseguros.com.br","false","apex returned 200 (expected 301) | canonical=https://www.patroseguros.com.br (expected https://patroseguros.lovable.app/seguros-guarulhos-bairros) | og:url=https://www.patroseguros.com.br (expected https://patroseguros.lovable.app/seguros-guarulhos-bairros)"
"/seguros-guarulhos/bonsucesso","https://patroseguros.lovable.app/seguros-guarulhos/bonsucesso","200","","301","https://patroseguros.lovable.app/seguros-guarulhos/bonsucesso","200","https://www.patroseguros.com.br","https://www.patroseguros.com.br","false","apex returned 200 (expected 301) | canonical=https://www.patroseguros.com.br (expected https://patroseguros.lovable.app/seguros-guarulhos/bonsucesso) | og:url=https://www.patroseguros.com.br (expected https://patroseguros.lovable.app/seguros-guarulhos/bonsucesso)"
"/seguros-guarulhos/centro","https://patroseguros.lovable.app/seguros-guarulhos/centro","200","","301","https://patroseguros.lovable.app/seguros-guarulhos/centro","200","https://www.patroseguros.com.br","https://www.patroseguros.com.br","false","apex returned 200 (expected 301) | canonical=https://www.patroseguros.com.br (expected https://patroseguros.lovable.app/seguros-guarulhos/centro) | og:url=https://www.patroseguros.com.br (expected https://patroseguros.lovable.app/seguros-guarulhos/centro)"
"/seguros-guarulhos/continental","https://patroseguros.lovable.app/seguros-guarulhos/continental","200","","301","https://patroseguros.lovable.app/seguros-guarulhos/continental","200","https://www.patroseguros.com.br","https://www.patroseguros.com.br","false","apex returned 200 (expected 301) | canonical=https://www.patroseguros.com.br (expected https://patroseguros.lovable.app/seguros-guarulhos/continental) | og:url=https://www.patroseguros.com.br (expected https://patroseguros.lovable.app/seguros-guarulhos/continental)"
"/seguros-guarulhos/cumbica","https://patroseguros.lovable.app/seguros-guarulhos/cumbica","200","","301","https://patroseguros.lovable.app/seguros-guarulhos/cumbica","200","https://www.patroseguros.com.br","https://www.patroseguros.com.br","false","apex returned 200 (expected 301) | canonical=https://www.patroseguros.com.br (expected https://patroseguros.lovable.app/seguros-guarulhos/cumbica) | og:url=https://www.patroseguros.com.br (expected https://patroseguros.lovable.app/seguros-guarulhos/cumbica)"
"/seguros-guarulhos/gopouva","https://patroseguros.lovable.app/seguros-guarulhos/gopouva","200","","301","https://patroseguros.lovable.app/seguros-guarulhos/gopouva","200","https://www.patroseguros.com.br","https://www.patroseguros.com.br","false","apex returned 200 (expected 301) | canonical=https://www.patroseguros.com.br (expected https://patroseguros.lovable.app/seguros-guarulhos/gopouva) | og:url=https://www.patroseguros.com.br (expected https://patroseguros.lovable.app/seguros-guarulhos/gopouva)"
"/seguros-guarulhos/jardim-maia","https://patroseguros.lovable.app/seguros-guarulhos/jardim-maia","200","","301","https://patroseguros.lovable.app/seguros-guarulhos/jardim-maia","200","https://www.patroseguros.com.br","https://www.patroseguros.com.br","false","apex returned 200 (expected 301) | canonical=https://www.patroseguros.com.br (expected https://patroseguros.lovable.app/seguros-guarulhos/jardim-maia) | og:url=https://www.patroseguros.com.br (expected https://patroseguros.lovable.app/seguros-guarulhos/jardim-maia)"
"/seguros-guarulhos/macedo","https://patroseguros.lovable.app/seguros-guarulhos/macedo","200","","301","https://patroseguros.lovable.app/seguros-guarulhos/macedo","200","https://www.patroseguros.com.br","https://www.patroseguros.com.br","false","apex returned 200 (expected 301) | canonical=https://www.patroseguros.com.br (expected https://patroseguros.lovable.app/seguros-guarulhos/macedo) | og:url=https://www.patroseguros.com.br (expected https://patroseguros.lovable.app/seguros-guarulhos/macedo)"
"/seguros-guarulhos/paraventi","https://patroseguros.lovable.app/seguros-guarulhos/paraventi","200","","301","https://patroseguros.lovable.app/seguros-guarulhos/paraventi","200","https://www.patroseguros.com.br","https://www.patroseguros.com.br","false","apex returned 200 (expected 301) | canonical=https://www.patroseguros.com.br (expected https://patroseguros.lovable.app/seguros-guarulhos/paraventi) | og:url=https://www.patroseguros.com.br (expected https://patroseguros.lovable.app/seguros-guarulhos/paraventi)"
"/seguros-guarulhos/picanco","https://patroseguros.lovable.app/seguros-guarulhos/picanco","200","","301","https://patroseguros.lovable.app/seguros-guarulhos/picanco","200","https://www.patroseguros.com.br","https://www.patroseguros.com.br","false","apex returned 200 (expected 301) | canonical=https://www.patroseguros.com.br (expected https://patroseguros.lovable.app/seguros-guarulhos/picanco) | og:url=https://www.patroseguros.com.br (expected https://patroseguros.lovable.app/seguros-guarulhos/picanco)"
"/seguros-guarulhos/vila-augusta","https://patroseguros.lovable.app/seguros-guarulhos/vila-augusta","200","","301","https://patroseguros.lovable.app/seguros-guarulhos/vila-augusta","200","https://www.patroseguros.com.br","https://www.patroseguros.com.br","false","apex returned 200 (expected 301) | canonical=https://www.patroseguros.com.br (expected https://patroseguros.lovable.app/seguros-guarulhos/vila-augusta) | og:url=https://www.patroseguros.com.br (expected https://patroseguros.lovable.app/seguros-guarulhos/vila-augusta)"
"/seguros-shopping-maia-cidade-maia-guarulhos","https://patroseguros.lovable.app/seguros-shopping-maia-cidade-maia-guarulhos","200","","301","https://patroseguros.lovable.app/seguros-shopping-maia-cidade-maia-guarulhos","200","https://www.patroseguros.com.br","https://www.patroseguros.com.br","false","apex returned 200 (expected 301) | canonical=https://www.patroseguros.com.br (expected https://patroseguros.lovable.app/seguros-shopping-maia-cidade-maia-guarulhos) | og:url=https://www.patroseguros.com.br (expected https://patroseguros.lovable.app/seguros-shopping-maia-cidade-maia-guarulhos)"
"/seguros/empresarios","https://patroseguros.lovable.app/seguros/empresarios","200","","301","https://patroseguros.lovable.app/seguros/empresarios","200","https://www.patroseguros.com.br","https://www.patroseguros.com.br","false","apex returned 200 (expected 301) | canonical=https://www.patroseguros.com.br (expected https://patroseguros.lovable.app/seguros/empresarios) | og:url=https://www.patroseguros.com.br (expected https://patroseguros.lovable.app/seguros/empresarios)"
"/seguros/medicos-e-clinicas","https://patroseguros.lovable.app/seguros/medicos-e-clinicas","200","","301","https://patroseguros.lovable.app/seguros/medicos-e-clinicas","200","https://www.patroseguros.com.br","https://www.patroseguros.com.br","false","apex returned 200 (expected 301) | canonical=https://www.patroseguros.com.br (expected https://patroseguros.lovable.app/seguros/medicos-e-clinicas) | og:url=https://www.patroseguros.com.br (expected https://patroseguros.lovable.app/seguros/medicos-e-clinicas)"
"/seguros/motoristas-app","https://patroseguros.lovable.app/seguros/motoristas-app","200","","301","https://patroseguros.lovable.app/seguros/motoristas-app","200","https://www.patroseguros.com.br","https://www.patroseguros.com.br","false","apex returned 200 (expected 301) | canonical=https://www.patroseguros.com.br (expected https://patroseguros.lovable.app/seguros/motoristas-app) | og:url=https://www.patroseguros.com.br (expected https://patroseguros.lovable.app/seguros/motoristas-app)"
"/seguros/profissionais-liberais","https://patroseguros.lovable.app/seguros/profissionais-liberais","200","","301","https://patroseguros.lovable.app/seguros/profissionais-liberais","200","https://www.patroseguros.com.br","https://www.patroseguros.com.br","false","apex returned 200 (expected 301) | canonical=https://www.patroseguros.com.br (expected https://patroseguros.lovable.app/seguros/profissionais-liberais) | og:url=https://www.patroseguros.com.br (expected https://patroseguros.lovable.app/seguros/profissionais-liberais)"
"/seguros/transportadoras","https://patroseguros.lovable.app/seguros/transportadoras","200","","301","https://patroseguros.lovable.app/seguros/transportadoras","200","https://www.patroseguros.com.br","https://www.patroseguros.com.br","false","apex returned 200 (expected 301) | canonical=https://www.patroseguros.com.br (expected https://patroseguros.lovable.app/seguros/transportadoras) | og:url=https://www.patroseguros.com.br (expected https://patroseguros.lovable.app/seguros/transportadoras)"
"/sobre","https://patroseguros.lovable.app/sobre","200","","301","https://patroseguros.lovable.app/sobre","200","https://www.patroseguros.com.br","https://www.patroseguros.com.br","false","apex returned 200 (expected 301) | canonical=https://www.patroseguros.com.br (expected https://patroseguros.lovable.app/sobre) | og:url=https://www.patroseguros.com.br (expected https://patroseguros.lovable.app/sobre)"
"/sobre-guarulhos","https://patroseguros.lovable.app/sobre-guarulhos","200","","301","https://patroseguros.lovable.app/sobre-guarulhos","200","https://www.patroseguros.com.br","https://www.patroseguros.com.br","false","apex returned 200 (expected 301) | canonical=https://www.patroseguros.com.br (expected https://patroseguros.lovable.app/sobre-guarulhos) | og:url=https://www.patroseguros.com.br (expected https://patroseguros.lovable.app/sobre-guarulhos)"
"/termos-de-uso","https://patroseguros.lovable.app/termos-de-uso","200","","301","https://patroseguros.lovable.app/termos-de-uso","200","https://www.patroseguros.com.br","https://www.patroseguros.com.br","false","apex returned 200 (expected 301) | canonical=https://www.patroseguros.com.br (expected https://patroseguros.lovable.app/termos-de-uso) | og:url=https://www.patroseguros.com.br (expected https://patroseguros.lovable.app/termos-de-uso)"
